,station,do,ph,co,bod,na,tc,wqi
1501,1448.0,6.9,7.8,469.0,0.89,0.86,5874.0,82.03999999999999
1502,1455.0,7.7,8.1,266.0,1.83,1.01,3175.0,82.4
1503,1456.0,6.8,7.8,16468.0,1.65,2.0,775.0,82.03999999999999
1504,1642.0,7.5,8.2,233.0,2.5,0.89,4300.0,82.4
1505,1643.0,7.6,8.1,233.0,1.35,1.43,3200.0,82.4
1506,1685.0,7.0,7.6,593.0,0.25,1.95,468.0,87.66
1507,1159.0,7.6,6.6,118.0,1.15,0.15,180.0,78.48
1508,1160.0,6.8,6.6,179.0,1.88,0.2,253.0,78.30000000000001
1509,1161.0,6.8,6.7,172.0,2.14,0.19,402.0,81.60000000000001
1510,1162.0,6.9,7.1,260.0,1.78,0.13,200.0,88.02
1511,1328.0,7.3,6.6,94.0,1.27,0.17,150.0,78.48
1512,1329.0,7.4,6.7,88.0,1.03,0.15,173.0,81.78
1513,1330.0,7.2,7.2,439.0,2.28,0.14,415.0,87.66
1514,1450.0,6.8,7.6,749.0,2.25,0.36,699.0,82.03999999999999
1515,1444.0,6.9,7.3,252.0,4.33,1.0,858.0,77.72
1516,1894.0,7.0,7.3,46.0,1.0,0.516,707.0,82.94
1517,1892.0,7.0,7.3,40.0,1.0,0.516,81.0,88.56
1518,2352.0,7.7,8.1,195.0,1.1,0.7,10.0,93.82000000000001
1519,1871.0,8.0,8.2,572.0,0.5,0.516,26.0,93.28
1520,1884.0,3.8,7.8,1424.0,155.6,0.66,468.0,47.400000000000006
1521,1870.0,4.9,7.8,704.0,3.5,0.516,375.0,71.74
1522,1023.0,5.9,7.2,703.0,5.4,2.05,21000.0,60.5
1523,1024.0,5.3,7.4,1095.0,27.0,3.35,217500.0,55.82
1524,1025.0,6.7,6.9,1094.0,17.1,19.4,468.0,75.0
1525,1026.0,6.2,7.0,1312.0,22.3,17.7,468.0,78.3
1526,1295.0,5.7,7.3,732.0,10.7,2.4,45500.0,55.82
1527,1473.0,5.0,7.2,983.0,26.1,3.05,135000.0,50.199999999999996
1528,1698.0,5.0,7.3,748.0,7.4,2.65,90000.0,50.199999999999996
1529,1699.0,5.1,7.2,760.0,13.5,2.55,122500.0,55.82
1530,1700.0,4.5,7.2,856.0,23.8,3.45,232500.0,50.199999999999996
1531,1701.0,4.4,7.2,1184.0,18.1,3.75,70000.0,50.199999999999996
1532,1702.0,4.5,7.4,1186.0,22.7,3.07,78333.0,50.199999999999996
1533,1703.0,5.2,7.5,1036.0,28.5,3.55,155000.0,55.82
1534,1704.0,5.5,7.6,973.0,27.8,3.33,392500.0,55.82
1535,1705.0,5.6,7.6,951.0,25.8,3.23,712500.0,55.82
1536,1885.0,6.4,7.9,378.0,4.1,0.94,468.0,82.98
1537,1887.0,6.8,7.0,970.0,25.3,20.2,468.0,77.74000000000001
1538,1717.0,5.4,7.8,438.0,1.7,0.41,6.0,87.66000000000001
1539,1424.0,7.9,6.7,120.0,1.2,0.516,135.0,81.78
1540,1457.0,6.2,7.3,135.0,1.8,0.516,113.0,88.38
1541,1627.0,8.2,7.6,176.0,1.9,0.516,135.0,88.2
1542,1628.0,6.6,7.4,112.0,1.2,0.516,91.0,88.38
1543,1458.0,7.9,7.8,196.0,0.8,0.516,73.0,88.2
1544,1624.0,9.0,8.0,269.0,1.8,0.516,155.0,88.02
1545,1925.0,6.7,8.0,698.0,1.8965,0.516,468.0,87.66
1546,1926.0,9.6,7.6,633.0,1.8965,0.516,30.0,93.28
1547,1625.0,3.2,6.8,389.0,26.0,0.516,633.0,52.52
1548,1626.0,5.5,7.5,375.0,24.0,0.516,383.0,72.68
1549,1428.0,5.0,3.2,630.0,7.0,2.5,33.0,56.18000000000001
1550,2050.0,7.0,7.8,122.0,0.65,0.516,3.0,99.62
1551,2051.0,7.2,7.8,130.0,0.93,0.1,3.0,99.62
1552,2052.0,6.6,8.0,151.0,0.98,0.516,6.0,93.82000000000001
1553,2053.0,6.7,7.9,188.0,1.03,0.516,8.0,93.82000000000001
1554,1403.0,6.1,7.7,120.0,1.36,0.516,350.0,88.38
1555,1404.0,5.4,7.3,141.0,2.67,0.08,510.0,77.14000000000001
1556,1726.0,5.8,7.8,161.0,2.93,0.1,588.0,76.96000000000001
1557,1393.0,6.7,7.6,253.0,1.8965,2.8,468.0,88.02
1558,1150.0,7.0,7.7,448.0,0.4,0.2,42.0,93.28
1559,1246.0,4.8,7.5,20360.0,8.8,0.2,65.0,67.06
1560,1860.0,4.9,7.7,904.0,3.6,0.516,32750.0,54.879999999999995
1561,1861.0,6.4,8.0,477.0,2.4,0.516,22825.0,70.8
1562,1862.0,6.7,7.9,14111.0,2.9,0.516,21000.0,70.8
1563,1865.0,5.7,7.6,868.0,4.2,0.4,57.0,77.36
1564,1148.0,6.2,8.0,899.0,3.1,0.516,16500.0,66.12
1565,1149.0,4.8,7.6,14426.0,10.4,0.1,148.0,67.06
1566,1435.0,6.2,7.4,29920.0,3.6,0.2,41.0,88.60000000000001
1567,1434.0,6.7,7.5,5414.0,359.0,0.1,14.0,69.88
1568,1438.0,4.2,7.8,589.0,4.0,0.516,50250.0,54.879999999999995
1569,1399.0,6.8,7.5,2870.0,2.5,0.1,1114.0,82.03999999999999
1570,1475.0,6.5,6.9,1690.0,1.5,0.1,1331.0,78.74000000000001
1571,1476.0,6.5,7.1,3110.0,1.6,0.1,2056.0,82.03999999999999
1572,1400.0,6.4,7.7,44000.0,2.3,0.1,1287.0,82.03999999999999
1573,1543.0,7.2,7.2,70.0,1.6,0.1,2887.0,82.94
1574,1544.0,7.2,6.8,60.0,2.1,0.1,10403.0,68.4
1575,1545.0,7.4,7.1,80.0,1.4,0.1,1010.0,82.75999999999999
1576,1546.0,7.2,6.9,80.0,1.3,0.1,1938.0,79.46000000000001
1577,1547.0,7.4,7.0,66.0,2.0,0.1,1451.0,82.94
1578,1548.0,6.3,6.6,66.0,1.6,0.1,3293.0,73.04
1579,1093.0,6.4,7.3,103.0,4.0,0.24,753.0,78.08000000000001
1580,1094.0,6.7,7.4,103.0,3.9,0.22,644.0,78.08000000000001
1581,1461.0,6.6,7.5,97.0,3.7,0.25,169.0,83.7
1582,1092.0,5.7,7.2,531.0,5.3,0.75,456.0,77.36
1583,1462.0,6.4,7.1,113.0,3.9,0.47,400.0,83.7
1584,1151.0,6.6,7.2,88.0,3.9,0.45,1146.0,78.08000000000001
1585,1152.0,6.2,7.3,117.0,4.0,0.5,638.0,78.08000000000001
1586,17.0,5.5,6.6,1314.0,1.7,0.4,668.0,66.52000000000001
1587,18.0,7.5,6.8,32.0,0.8,0.3,738.0,79.64000000000001
1588,1338.0,6.7,6.8,42.0,1.0,0.4,804.0,79.64000000000001
1589,20.0,6.9,6.7,73.0,0.5,0.2,1242.0,76.34
1590,21.0,6.8,6.9,7920.0,0.5,0.2,813.0,78.74000000000001
1591,42.0,7.4,7.2,49.0,1.1,0.3,641.0,82.94
1592,43.0,7.2,6.8,58.0,1.5,0.3,556.0,79.64000000000001
1593,1154.0,6.8,6.6,115.0,2.0,0.5,635.0,72.86000000000001
1594,1155.0,0.8,6.8,2156.0,7.4,1.0,20733.0,30.040000000000003
1595,1156.0,7.1,6.1,34.0,0.6,0.5,1975.0,66.44
1596,1341.0,5.9,6.2,52.0,0.5,0.6,1775.0,60.82000000000001
1597,1565.0,5.1,6.2,55.0,1.1,0.4,2000.0,60.82000000000001
1598,1339.0,6.7,6.2,43.0,0.7,0.4,2100.0,66.44
1599,1340.0,5.8,6.2,34.0,0.6,0.3,1625.0,60.82000000000001
1600,1384.0,6.4,6.2,39.0,0.7,0.4,1900.0,66.44
1601,1342.0,6.6,6.3,41.0,0.6,0.3,1442.0,66.44
1602,1443.0,5.4,6.2,47.0,0.7,0.5,1825.0,60.82000000000001
1603,1442.0,6.7,6.7,80.0,1.3,0.5,3050.0,76.16
1604,1563.0,6.4,7.0,112.0,1.4,0.7,5725.0,82.75999999999999
1605,1564.0,6.3,7.1,83.0,1.0,0.4,1080.0,82.75999999999999
1606,1566.0,6.2,6.5,95.0,0.8,1.2,2550.0,72.86000000000001
1607,1567.0,6.9,6.4,41.0,0.5,0.2,285.0,72.06
1608,1568.0,6.8,6.5,51.0,0.5,0.2,435.0,78.66000000000001
1609,1569.0,6.6,6.9,11654.0,0.7,0.3,963.0,78.74000000000001
1610,1570.0,7.0,7.2,11962.0,0.3,0.3,550.0,82.03999999999999
1611,1571.0,7.5,6.9,52.0,0.5,0.2,685.0,79.64000000000001
1612,1572.0,7.4,6.8,68.0,0.3,0.2,725.0,79.64000000000001
1613,1573.0,2.8,6.6,1239.0,2.3,0.6,645.0,44.040000000000006
1614,1448.0,6.2,7.6,380.0,0.5,0.5,24583.0,70.8
1615,1455.0,7.9,7.9,382.0,2.1,0.21,2700.0,82.03999999999999
1616,1456.0,8.1,8.0,21030.0,1.7,0.51,463.0,87.66
1617,1642.0,7.2,7.7,244.0,1.2,0.51,1793.0,82.4
1618,1643.0,6.7,7.6,231.0,1.5,0.56,3133.0,82.4
1619,1685.0,7.0,8.1,637.0,3.5,1.2,468.0,82.98
1620,1159.0,7.5,6.5,65.0,1.0,0.15,319.0,78.66000000000001
1621,1160.0,6.8,6.5,88.0,0.9,0.11,233.0,78.48
1622,1161.0,6.8,6.5,128.0,1.8,0.15,507.0,72.86000000000001
1623,1162.0,7.8,7.2,250.0,1.9,0.15,249.0,88.02
1624,1328.0,7.2,6.4,71.0,1.2,0.12,165.0,72.06
1625,1329.0,7.4,6.5,71.0,1.5,0.12,189.0,78.66000000000001
1626,1330.0,7.6,7.1,428.0,2.5,0.15,443.0,87.66
1627,1450.0,6.8,7.2,856.0,2.1,0.32,348.0,87.66
1628,1444.0,7.3,7.3,152.0,2.0,1.28,998.0,82.58000000000001
1629,1894.0,6.9,7.2,58.0,1.0,0.516,55.0,88.56
1630,1892.0,7.0,7.2,56.0,1.0,0.516,16.5,94.18
1631,1871.0,7.9,7.9,385.0,2.5,0.25,24.0,93.28
1632,1884.0,3.9,7.9,2422.0,74.8,0.78,468.0,61.44
1633,1870.0,4.9,7.6,972.0,19.6,1.8,718.0,61.44
1634,1023.0,7.4,7.5,413.0,2.1,1.23,10775.0,70.8
1635,1024.0,6.1,7.8,632.0,8.1,2.9,162500.0,61.44
1636,1025.0,4.9,8.1,852.0,26.3,18.1,468.0,67.06
1637,1026.0,4.5,8.3,996.0,25.3,15.8,468.0,67.06
1638,1295.0,6.7,7.6,425.0,7.4,2.88,78750.0,61.44
1639,1473.0,6.3,7.7,619.0,7.3,3.28,125000.0,61.44
1640,1698.0,6.4,7.7,439.0,4.2,2.2,440750.0,66.12
1641,1699.0,6.5,7.7,686.0,9.8,2.6,105000.0,61.44
1642,1700.0,6.4,7.8,754.0,13.8,2.53,227500.0,61.44
1643,1701.0,6.3,7.7,615.0,8.2,3.7,622500.0,61.44
1644,1702.0,6.2,7.6,457.0,3.7,2.23,49000.0,66.12
1645,1703.0,6.0,7.8,690.0,9.6,3.0,117500.0,61.44
1646,1704.0,5.9,7.8,692.0,11.1,3.5,222500.0,55.82
1647,1705.0,5.9,7.7,699.0,10.4,3.33,967500.0,55.82
1648,1885.0,6.5,8.2,1315.0,2.2,0.05,468.0,87.66
1649,1887.0,6.6,8.2,895.0,26.3,15.5,468.0,78.3
1650,2047.0,6.7,7.2,183.0,50.0,0.27,468.0,78.84
1651,2048.0,6.7,7.4,183.0,50.0,0.4,468.0,78.84
1652,2049.0,1.0,7.3,183.0,49.7,0.6,468.0,50.739999999999995
1653,1717.0,5.6,7.4,168.0,2.2,0.38,16.0,88.20000000000002
1654,2050.0,6.7,7.9,135.0,0.4,0.516,3.0,99.62
1655,2051.0,6.5,7.9,195.0,0.6,0.516,3.0,99.44
1656,2052.0,7.3,7.8,219.0,0.5,0.516,468.0,88.2
1657,2053.0,7.7,7.9,227.0,0.4,0.516,15.0,93.64
1658,1424.0,6.2,7.0,132.0,1.6,0.516,102.0,88.38
1659,1457.0,6.4,7.4,137.0,2.1,0.516,58.0,88.38
1660,1458.0,6.4,7.6,200.0,1.0,0.516,36.0,93.82000000000001
1661,1624.0,7.0,7.6,210.0,2.4,0.516,137.0,88.2
1662,1625.0,3.6,7.2,249.0,4.9,0.516,383.0,66.48
1663,1626.0,3.7,7.5,224.0,4.0,0.516,394.0,66.66000000000001
1664,1627.0,7.1,7.3,156.0,2.0,0.516,89.0,88.2
1665,1628.0,7.1,7.2,127.0,2.0,0.516,60.0,88.38
1666,1925.0,5.8,7.6,258.0,1.7,0.516,118.0,82.4
1667,1926.0,8.4,7.9,383.0,0.8,0.516,180.0,87.66
1668,1427.0,8.1,7.2,221.0,5.4,1.95,373.0,83.52000000000001
1669,1428.0,6.1,3.1,738.0,5.5,2.73,45.0,72.10000000000001
1670,1631.0,8.0,7.0,164.0,1.7,1.6,2067.0,82.58000000000001
1671,1632.0,5.4,7.2,153.0,1.7,1.78,278.0,82.58000000000001
1672,1633.0,7.0,7.0,161.0,1.7,2.43,375.0,88.2
1673,1403.0,5.2,7.4,120.0,1.4,0.05,280.0,82.76
1674,1404.0,4.7,7.4,139.0,1.8965,0.11,440.0,77.14
1675,1726.0,5.4,7.4,128.0,3.0,0.06,565.0,77.14000000000001
1676,1927.0,6.9,7.2,233.0,1.5,0.516,119.0,88.02
1677,1393.0,6.7,7.61,168.2,1.8965,10.3,468.0,88.2
1678,1150.0,7.102,7.945,307.5,1.525,0.11,50.0,93.28
1679,1246.0,3.487,7.015,25950.0,9.2,0.228,1400.0,55.82
1680,1860.0,5.35,7.935,735.0,4.7,0.835,15000.0,60.5
1681,1861.0,7.05,7.995,535.0,4.7,1.195,33500.0,66.12
1682,1862.0,6.5,8.14,16410.0,5.3,1.3969999999999998,2400.0,77.36000000000001
1683,1865.0,6.7,7.885,896.5,15.0,0.42,10.0,83.92
1684,1148.0,5.6,8.173,3660.0,4.6,0.46,6867.0,71.74000000000001
1685,1149.0,6.085,7.695,933.0,3.2,0.153,1550.0,77.36000000000001
1686,1435.0,6.055,7.605,6715.0,4.3,0.222,140.0,82.98
1687,1434.0,6.7,7.215,15580.0,431.5,0.395,8.0,69.88
1688,1436.0,7.93,8.32,2160.0,1.46,0.27699999999999997,5.0,98.9
1689,1438.0,4.9,7.943,504.7,3.1,0.603,2367.0,66.12
1690,1399.0,6.625,7.725,149.3,2.175,0.12300000000000001,60.0,88.38
1691,1475.0,5.175,6.95,464.0,1.5,0.7,255.0,65.54
1692,1476.0,6.4,7.45,142.8,2.025,0.155,4073.0,82.75999999999999
1693,1400.0,6.2,7.9,218.0,1.575,0.615,85.0,88.2
1694,1543.0,7.4,6.733,344.3,1.7,0.9,160.0,81.06
1695,1544.0,7.6,6.775,213.3,1.3,0.17300000000000001,3275.0,75.98000000000002
1696,1545.0,7.35,7.1,214.8,1.425,0.15,285.0,88.2
1697,1546.0,7.675,6.875,103.3,1.025,3.367,96.0,85.08
1698,1547.0,7.125,7.55,418.3,1.725,0.45,106.0,87.66
1699,1548.0,7.0,6.725,497.3,1.575,0.135,5425.0,75.44
1700,1093.0,6.542999999999999,7.229,130.4,4.013999999999999,0.307,187.0,83.7
1701,1094.0,6.7,7.307,121.5,3.8569999999999998,0.264,162.0,83.7
1702,1461.0,7.1,7.507000000000001,102.5,4.633,0.21,152.0,83.7
1703,1092.0,6.332999999999999,7.277,542.0,5.4,7.187,207.0,82.98
1704,1462.0,6.471,7.379,204.3,3.7289999999999996,0.309,174.0,83.52000000000001
1705,1151.0,6.371,7.061,214.0,4.5,0.34600000000000003,292.0,83.52000000000001
1706,1152.0,6.7,7.44,153.3,4.4,0.65,305.0,83.52000000000001
1707,17.0,6.2,6.457000000000001,881.1,1.757,0.326,541.0,65.53999999999999
1708,18.0,7.2860000000000005,6.586,82.9,1.071,0.233,470.0,78.48
1709,1338.0,6.525,6.5,124.1,1.3130000000000002,0.22699999999999998,844.0,72.86000000000001
1710,20.0,6.917000000000001,6.95,185.4,0.467,0.11199999999999999,433.0,71.7
1711,21.0,6.8,7.042999999999999,8489.9,0.414,0.153,473.0,87.66
1712,42.0,7.075,7.25,107.3,0.988,0.369,384.0,88.38
1713,43.0,7.013,6.712000000000001,151.4,1.4,0.397,485.0,81.60000000000001
1714,1154.0,6.787000000000001,6.65,119.3,1.6369999999999998,0.4,574.0,72.86000000000001
1715,1155.0,4.1,6.775,511.4,6.787999999999999,1.3730000000000002,3100.0,54.84
1716,1156.0,6.9,6.8,224.0,0.733,0.43799999999999994,2500.0,79.28
1717,1341.0,6.867000000000001,6.832999999999999,292.7,0.633,0.575,2400.0,79.1
1718,1565.0,6.4670000000000005,6.6,240.0,1.033,0.66,2733.0,72.5
1719,1339.0,6.667000000000001,6.933,268.0,0.9329999999999999,0.893,3300.0,65.9
1720,1340.0,6.9670000000000005,6.933,268.0,0.833,0.4,2233.0,65.9
1721,1384.0,6.733,6.867000000000001,324.0,0.9329999999999999,0.455,2233.0,78.74000000000001
1722,1342.0,6.7139999999999995,6.957000000000001,143.4,0.6709999999999999,0.449,2171.0,66.25999999999999
1723,1443.0,6.733,6.733,242.7,0.9,0.743,2833.0,75.80000000000001
1724,1442.0,7.233,6.867000000000001,75.7,1.1,0.853,2300.0,79.46000000000001
1725,1563.0,6.233,6.9,104.7,0.867,1.2670000000000001,2233.0,79.46000000000001
1726,1564.0,6.867000000000001,7.067,336.7,0.5329999999999999,0.285,455.0,87.66
1727,1566.0,6.433,6.667000000000001,339.3,0.6,0.292,967.0,72.14000000000001
1728,1567.0,7.0329999999999995,6.5329999999999995,141.3,0.5329999999999999,0.135,740.0,72.86000000000001
1729,1568.0,6.632999999999999,7.067,237.0,0.633,0.45,800.0,82.4
1730,1569.0,6.832999999999999,7.0,18389.0,0.7,0.345,583.0,82.03999999999999
1731,1570.0,6.332999999999999,7.167000000000001,24535.7,0.7,0.332,447.0,87.66
1732,1571.0,7.0329999999999995,7.0329999999999995,241.0,0.267,0.23199999999999998,1260.0,82.4
1733,1572.0,7.0,7.132999999999999,302.0,0.7,0.168,933.0,82.03999999999999
1734,1573.0,3.5,6.567,1285.3,2.133,0.34700000000000003,443.0,60.900000000000006
1735,1448.0,6.242999999999999,7.252999999999999,405.6,0.857,1.2690000000000001,21469.0,70.8
1736,1642.0,6.9,8.2,211.0,2.8,2.12,2200.0,82.58000000000001
1737,1643.0,7.8,8.5,197.0,0.6,3.01,3500.0,82.58000000000001
1738,1685.0,7.3,8.6,528.0,0.9,4.8,468.0,84.36
1739,1159.0,7.95,6.565,188.5,1.5,0.08,66.0,78.30000000000001
1740,1160.0,5.8,6.6,107.0,1.0,0.265,58.0,72.86
1741,1161.0,6.975,6.725,144.3,1.5,0.22,98.0,81.78
1742,1162.0,5.35,7.19,216.3,1.325,0.263,31.0,88.20000000000002
1743,1328.0,7.525,6.61,93.3,1.5,0.28300000000000003,26.0,84.10000000000001
1744,1329.0,7.15,6.56,141.0,1.1,0.25,73.0,78.48
1745,1330.0,4.325,7.045,547.0,2.075,0.25,109.0,76.42
1746,1450.0,6.925,7.632999999999999,552.0,2.0,0.217,570.0,82.03999999999999
1747,1444.0,6.825,7.125,299.3,3.667,1.525,771.0,77.72
1748,1892.0,6.7,7.267,92.7,1.3330000000000002,0.516,41.0,94.0
1749,1894.0,6.75,7.3,169.3,1.6669999999999998,0.516,47.0,93.82000000000001
1750,1885.0,5.87,7.84,895.5,4.35,0.516,468.0,77.36
1751,1023.0,6.0329999999999995,7.367000000000001,323.3,3.267,0.667,6867.0,77.36000000000001
1752,1024.0,5.1,7.85,785.0,12.0,1.65,36500.0,55.82
1753,1295.0,4.867,7.367000000000001,568.0,12.0,1.367,27667.0,50.199999999999996
1754,1473.0,4.833,7.5329999999999995,760.0,13.333,1.933,30000.0,50.199999999999996
1755,1698.0,5.1,7.367000000000001,388.0,6.933,1.4,43067.0,55.82
1756,1699.0,6.8,7.3,433.5,5.4,1.35,9250.0,77.36000000000001
1757,1700.0,4.2,7.367000000000001,758.0,14.667,1.7,83667.0,50.199999999999996
1758,1701.0,5.5329999999999995,7.3,453.3,9.333,1.567,88333.0,55.82
1759,1702.0,5.2,7.3,391.3,6.267,1.4,54067.0,55.82
1760,1703.0,4.2,7.733,825.3,21.0,1.4,76667.0,50.199999999999996
1761,1704.0,4.033,7.667000000000001,855.0,21.333000000000002,1.767,148667.0,33.339999999999996
1762,1705.0,4.133,7.632999999999999,811.3,20.333,1.6669999999999998,110333.0,50.199999999999996
1763,1025.0,5.35,7.55,682.5,17.0,20.45,468.0,72.12
1764,1026.0,4.05,7.85,773.5,16.0,19.35,468.0,50.2
1765,1887.0,6.25,7.9,770.0,14.0,19.4,468.0,78.3
1766,1870.0,6.65,7.875,914.5,43.0,0.8240000000000001,16900.0,61.44
1767,1871.0,7.2,9.01,340.5,4.6,2.955,23.0,72.10000000000001
1768,1884.0,6.27,7.89,3638.0,149.75,0.516,468.0,64.26
1769,1717.0,6.1,7.1,183.0,3.1,0.3,14.0,89.14000000000001
1770,2047.0,0.6,7.3,646.0,87.0,6.8,468.0,45.52
1771,2048.0,6.7,7.9,1151.0,130.0,8.3,468.0,64.26
1772,2049.0,6.7,7.1,912.0,126.0,6.7,468.0,64.26
1773,1427.0,7.2,7.0,183.0,5.2,2.6,180.0,83.52000000000001
1774,1428.0,4.6,3.0,350.0,6.2,2.2,49.0,56.18000000000001
1775,1631.0,8.8,7.0,172.0,1.6,5.0,2800.0,82.58000000000001
1776,1632.0,10.0,7.1,150.0,1.0,4.0,350.0,88.38
1777,1633.0,9.0,7.3,158.0,1.8,7.2,280.0,88.2
1778,2050.0,7.767,7.542999999999999,183.0,0.5,0.516,468.0,88.2
1779,2051.0,7.167000000000001,8.142999999999999,183.0,0.6,0.516,468.0,88.2
1780,2052.0,8.533,7.857,170.0,0.4,0.516,468.0,88.2
1781,2053.0,8.867,7.792999999999999,216.0,0.5,0.516,468.0,88.2
1782,1861.0,5.6,7.65,375.2,1.758,1.995,18417.0,65.18
1783,1861.0,6.7,7.76,233.3,10.825,5.657,468.0,78.66
1784,1861.0,6.7,7.3,183.0,1.0,1.01,37000.0,71.34
1785,1861.0,6.7,7.3,183.0,112.0,5.5,6400000.0,57.3
1786,1861.0,7.2,7.84,342.8,1.764,0.528,230.0,87.66
1787,1861.0,5.0,7.22,18370.3,19.663,0.452,13525.0,50.199999999999996
1788,1861.0,6.2,8.11,480.0,11.333,0.39,18810.0,61.44
1789,1861.0,7.2,8.07,580.0,4.0,0.37,280.0,82.98
1790,1861.0,6.2,7.98,11125.0,5.0,0.39,50350.0,66.12
1791,1861.0,3.9,7.92,1039.0,14.847000000000001,1.412,36.0,67.06
1792,1861.0,7.2,7.42,246.9,4.632,0.7909999999999999,118311.0,66.48
1793,1861.0,6.9,6.44,302.9,2.3040000000000003,0.231,116.0,71.16
1794,1861.0,7.8,6.69,255.9,2.7539999999999996,0.348,140.0,78.12
1795,1861.0,6.7,7.35,346.1,1.893,0.973,148.0,87.66
1796,1861.0,8.3,6.68,348.9,2.503,1.686,155.0,77.76
1797,1861.0,8.1,6.18,187.4,2.375,0.196,155.0,71.7
1798,1861.0,7.7,6.55,121.8,2.242,1.136,164.0,78.48
1799,1861.0,8.6,6.56,181.4,2.423,0.276,155.0,78.30000000000001
1800,1861.0,7.7,6.45,302.5,2.144,0.163,142.0,71.16
1801,1861.0,7.4,6.07,142.8,1.681,0.276,140.0,71.88
1802,1861.0,7.0,8.16,4545.0,4.165,0.34299999999999997,27550.0,66.12
1803,1861.0,5.9,7.36,761.0,6.1,0.083,4600.0,67.06
1804,1861.0,4.1,7.57,29369.3,7.08,0.302,1993.0,61.44
1805,1861.0,3.9,5.27,5914.0,441.8,0.512,10.0,36.52000000000001
1806,1861.0,5.7,7.62,665.0,2.12,0.86,6000.0,76.42000000000002
1807,1861.0,6.1,8.0,602.5,5.64,1.035,38428.0,66.12
1808,1861.0,6.2,7.88,540.7,9.75,17.387,1100.0,72.68
1809,1861.0,6.3,8.05,634.3,13.0,10.89,75.0,78.3
1810,1861.0,7.1,7.2,280.5,1.6,0.48,95.0,88.02
1811,1861.0,7.4,7.27,253.3,1.3330000000000002,0.17,37.0,93.64
1812,1861.0,7.3,7.3,236.7,4.0,0.08,58.0,83.34
1813,1861.0,5.9,6.6,1359.5,1.755,0.326,387.0,72.14
1814,1861.0,7.4,6.68,39.3,1.1640000000000001,0.204,298.0,78.66000000000001
1815,1861.0,7.1,6.75,41.9,1.325,0.18,378.0,81.96000000000001
1816,1861.0,6.8,6.92,70.8,0.45799999999999996,0.11699999999999999,353.0,72.06
1817,1861.0,6.8,6.98,7179.1,0.475,0.20600000000000002,466.0,71.16
1818,1861.0,6.8,7.03,36.8,1.117,0.146,624.0,82.94
1819,1861.0,7.2,6.76,59.8,1.692,0.449,357.0,81.96000000000001
1820,1861.0,6.2,6.63,106.8,1.275,0.444,360.0,78.48
1821,1861.0,6.6,6.77,250.7,1.383,1.54,3383.0,75.80000000000001
1822,1861.0,6.9,6.95,51.3,0.625,0.518,3100.0,66.44
1823,1861.0,6.0,6.75,641.0,0.975,0.792,3600.0,75.44
1824,1861.0,5.4,6.85,73.3,1.075,0.457,8375.0,74.02000000000001
1825,1861.0,6.7,6.93,65.0,0.675,0.77,4200.0,66.44
1826,1861.0,6.9,6.85,56.3,0.575,0.38299999999999995,3400.0,79.64000000000001
1827,1861.0,6.5,6.98,59.3,0.575,0.345,2600.0,66.44
1828,1861.0,6.8,7.06,63.3,0.5670000000000001,0.40399999999999997,2825.0,82.94
1829,1861.0,5.8,6.73,73.0,0.7,0.315,3500.0,70.72
1830,1861.0,6.8,6.8,69.8,0.7,0.61,1775.0,79.64000000000001
1831,1861.0,7.1,6.83,80.0,0.7,0.835,1475.0,79.46000000000001
1832,1861.0,6.3,7.15,65.5,1.05,0.223,595.0,82.94
1833,1861.0,6.3,6.95,77.5,0.65,0.20800000000000002,775.0,66.25999999999999
1834,1861.0,6.9,6.65,34.0,0.5,0.095,215.0,78.66000000000001
1835,1861.0,6.4,6.75,49.3,0.675,0.193,350.0,81.96000000000001
1836,1861.0,6.8,7.35,18568.3,1.15,0.14,660.0,82.03999999999999
1837,1861.0,6.8,7.08,19740.8,0.975,0.165,515.0,82.03999999999999
1838,1861.0,7.1,6.98,58.3,0.55,0.152,510.0,66.44
1839,1861.0,7.0,7.23,67.5,0.425,0.09,453.0,88.56
1840,1861.0,2.4,6.43,1041.3,2.025,1.05,373.0,43.06
1841,1861.0,6.7,7.56,128.4,4.942,0.447,250.0,83.7
1842,1861.0,6.8,7.68,123.2,4.475,0.4,236.0,83.7
1843,1861.0,6.5,7.33,135.8,4.4,0.33,208.0,83.7
1844,1861.0,5.1,7.45,5168.8,9.875,1.81,210.0,72.68
1845,1861.0,6.5,7.34,128.5,5.125,0.8190000000000001,230.0,83.7
1846,1861.0,6.6,7.47,143.8,4.958,0.667,358.0,83.7
1847,1861.0,6.6,7.75,136.8,4.5,0.505,203.0,83.7
1848,1861.0,7.9,7.85,76.5,3.0,0.516,55.0,88.38
1849,1861.0,7.4,7.0,82.3,2.0269999999999997,0.516,44.0,94.0
1850,1861.0,7.0,7.9,77.5,3.525,0.516,45.0,89.32000000000001
1851,1861.0,6.9,7.73,85.3,3.233,0.516,63.0,83.7
1852,1861.0,7.3,7.77,128.3,4.043,0.516,66.0,83.7
1853,1861.0,8.0,7.8,132.0,3.4,0.516,54.0,83.7
1854,1861.0,5.5,6.58,121.3,11.57,0.516,315.0,63.5
1855,1861.0,7.0,7.43,136.7,8.693,0.516,252.0,79.02
1856,1861.0,6.6,7.15,199.0,7.475,2.1,288.0,78.84
1857,1861.0,6.4,3.05,605.0,5.067,4.8,45.0,72.10000000000001
